fuente,fecha_despacho,dia_semana,remitente,id_unidad,interrumpido,reenrutado,nodo_entrada,ciudad_entrada,franja_horaria,desbalance_entrada,marca_desbalance_entrada,tipo_desbalance_entrada,nodo_salida,ciudad_salida,desbalance_salida,tipo_desbalance_salida,duracion_transito,tipo_tramo,desbalance_operacional,desbalance_clima,desbalance_sistema,desbalance_integridad,desbalance_aguas_arriba
gas_interrupted_5,2023-05-27,7,Gases del Caribe,CE0440,true,false,BALLE,"Manaure, LAG",Madrugada,29,true,,CTG,"Cartagena, BOL",31,,602,Ramal industrial,1,4,11,0,7
gas_interrupted_5,2023-05-28,1,Gases de la Guajira,CE0323,true,false,JOBO,"Sahagún, COR",Noche,-9,false,,STM,"Santa Marta, MAG",61,,606,ductos varios,31,2,3,15,17
gas_interrupted_5,2023-05-29,2,Surtigas,CE1451,true,false,JOBO,"Sahagún, COR",Madrugada,24,true,,RIO,"Riohacha, LAG",30,,65,Troncal principal,10,0,2,9,7
gas_interrupted_5,2023-05-30,3,Surtigas,CE7978,true,true,JOBO,"Sahagún, COR",Mañana,51,true,,BAQ,"Barranquilla, ATL",55,,126,ductos varios,1,4,12,26,3
gas_interrupted_5,2023-05-31,4,Gases del Caribe,CE1348,true,false,BALLE,"Manaure, LAG",Tarde,4,true,,STM,"Santa Marta, MAG",22,,277,ductos varios,4,1,7,1,6
gas_interrupted_6,2023-06-01,5,Efigas,CE7199,true,false,BALLE,"Manaure, LAG",Madrugada,-8,false,,CTG,"Cartagena, BOL",23,,114,ductos varios,2,7,5,3,5
gas_interrupted_6,2023-06-02,6,Efigas,CE6816,true,true,BALLE,"Manaure, LAG",Tarde,52,true,,SIN,"Sincelejo, SUC",35,,623,ductos varios,11,4,2,4,3
gas_interrupted_6,2023-06-03,7,Gases de la Guajira,CE1781,true,true,BALLE,"Manaure, LAG",Noche,16,true,,SIN,"Sincelejo, SUC",36,,214,regional sur,0,0,9,21,0
gas_interrupted_6,2023-06-04,1,Efigas,CE7720,true,true,JOBO,"Sahagún, COR",Noche,11,true,,RIO,"Riohacha, LAG",56,,263,Regional Sabanas,4,15,17,13,8
gas_interrupted_6,2023-06-05,2,Gasnacer,CE1596,true,true,JOBO,"Sahagún, COR",Mañana,13,true,,MTR,"Montería, COR",41,,517,troncal norte,16,16,3,1,22
gas_interrupted_6,2023-06-06,3,Efigas,CE3992,true,false,BALLE,"Manaure, LAG",Madrugada,41,true,,VDP,"Valledupar, CES",49,,515,Regional Sabanas,8,14,5,13,6
gas_interrupted_6,2023-06-07,4,Gases del Caribe,CE2943,true,false,JOBO,"Sahagún, COR",Madrugada,53,true,,STM,"Santa Marta, MAG",65,,129,troncal norte,7,10,1,19,20
gas_interrupted_6,2023-06-08,5,Surtigas,CE5876,true,false,JOBO,"Sahagún, COR",Mañana,24,true,,BAQ,"Barranquilla, ATL",128,,345,Troncal principal,20,26,5,11,32
gas_interrupted_6,2023-06-09,6,Gases de la Guajira,CE3326,true,false,JOBO,"Sahagún, COR",Mañana,-11,false,,RIO,"Riohacha, LAG",89,,120,RAMAL urbano,7,30,5,4,34
gas_interrupted_6,2023-06-10,7,Efigas,CE0173,false,false,JOBO,"Sahagún, COR",Mañana,63,true,,CTG,"Cartagena, BOL",53,,467,Regional Sabanas,2,4,23,3,4
gas_interrupted_6,2023-06-11,1,Surtigas,CE2581,true,false,JOBO,"Sahagún, COR",Noche,-1,false,,STM,"Santa Marta, MAG",16,,314,Ramal industrial,4,8,0,1,7
gas_interrupted_6,2023-06-12,2,Gasnacer,CE9766,false,false,JOBO,"Sahagún, COR",Tarde,5,true,,MTR,"Montería, COR",37,,71,Troncal principal,12,1,0,8,8
gas_interrupted_6,2023-06-13,3,Gasnacer,CE7648,true,false,BALLE,"Manaure, LAG",Mañana,15,true,,BAQ,"Barranquilla, ATL",70,,197,troncal norte,1,2,0,23,33
gas_interrupted_6,2023-06-14,4,Gases del Caribe,CE5833,true,false,JOBO,"Sahagún, COR",Noche,10,true,,MAM,"Cartagena, BOL",65,,387,troncal norte,18,17,0,20,7
gas_interrupted_6,2023-06-15,5,Surtigas,CE4950,true,true,JOBO,"Sahagún, COR",Mañana,5,true,,MAM,"Cartagena, BOL",51,,127,ductos varios,9,5,9,12,10
gas_interrupted_6,2023-06-16,6,Gasnacer,CE3234,true,true,JOBO,"Sahagún, COR",Noche,9,true,,MTR,"Montería, COR",22,,456,regional sur,2,1,0,6,7
gas_interrupted_6,2023-06-17,7,Gases de la Guajira,CE3994,true,false,BALLE,"Manaure, LAG",Madrugada,3,true,,MTR,"Montería, COR",85,,456,RAMAL urbano,14,0,0,33,27
gas_interrupted_6,2023-06-18,1,Gases del Caribe,CE2791,true,false,JOBO,"Sahagún, COR",Noche,-5,false,,BAQ,"Barranquilla, ATL",121,,219,ductos varios,21,30,7,19,14
gas_interrupted_6,2023-06-19,2,Gases del Caribe,CE9132,false,true,JOBO,"Sahagún, COR",Noche,62,true,,VDP,"Valledupar, CES",75,,189,ductos varios,15,13,26,2,6
gas_interrupted_6,2023-06-20,3,Gases de la Guajira,CE0228,true,false,JOBO,"Sahagún, COR",Tarde,17,true,,MAM,"Cartagena, BOL",40,,309,troncal norte,1,23,16,9,2
gas_interrupted_6,2023-06-21,4,Gases del Caribe,CE7015,true,false,JOBO,"Sahagún, COR",Noche,-6,false,,RIO,"Riohacha, LAG",71,,476,Ramal industrial,0,13,5,21,18
gas_interrupted_6,2023-06-22,5,Surtigas,CE2645,true,true,BALLE,"Manaure, LAG",Mañana,5,true,,CTG,"Cartagena, BOL",60,,654,ductos varios,15,6,14,21,5
gas_interrupted_6,2023-06-23,6,Efigas,CE6052,true,true,BALLE,"Manaure, LAG",Noche,56,true,,MAM,"Cartagena, BOL",75,,340,RAMAL urbano,6,10,35,3,6
gas_interrupted_6,2023-06-24,7,Surtigas,CE6111,false,false,BALLE,"Manaure, LAG",Mañana,63,true,,CTG,"Cartagena, BOL",66,,598,Regional Sabanas,7,27,11,12,2
gas_interrupted_6,2023-06-25,1,Gases del Caribe,CE9319,true,false,BALLE,"Manaure, LAG",Noche,45,true,,MTR,"Montería, COR",117,,437,ductos varios,8,33,3,23,14
gas_interrupted_6,2023-06-26,2,Gases de la Guajira,CE7547,false,false,BALLE,"Manaure, LAG",Mañana,40,true,,MAM,"Cartagena, BOL",22,,512,Troncal principal,0,13,3,1,9
gas_interrupted_6,2023-06-27,3,Gases de la Guajira,CE1736,true,false,JOBO,"Sahagún, COR",Madrugada,63,true,,RIO,"Riohacha, LAG",31,,395,Ramal industrial,1,2,2,2,18
gas_interrupted_6,2023-06-28,4,Gasnacer,CE1887,false,true,BALLE,"Manaure, LAG",Mañana,58,true,,MTR,"Montería, COR",39,,77,Troncal principal,20,13,2,3,7
gas_interrupted_6,2023-06-29,5,Surtigas,CE2812,true,false,JOBO,"Sahagún, COR",Mañana,13,true,,BAQ,"Barranquilla, ATL",50,,593,regional sur,5,1,7,12,31
gas_interrupted_6,2023-06-30,6,Surtigas,CE1810,true,true,BALLE,"Manaure, LAG",Noche,0,false,,STM,"Santa Marta, MAG",72,,335,ductos varios,4,5,22,3,21
gas_interrupted_7,2023-07-01,7,Surtigas,CE3999,true,false,BALLE,"Manaure, LAG",Madrugada,-10,false,,BAQ,"Barranquilla, ATL",59,,201,regional sur,27,5,2,1,13
gas_interrupted_7,2023-07-02,1,Surtigas,CE1037,true,true,BALLE,"Manaure, LAG",Tarde,25,true,,VDP,"Valledupar, CES",89,,264,regional sur,15,4,13,23,5
gas_interrupted_7,2023-07-03,2,Gasnacer,CE2706,true,false,JOBO,"Sahagún, COR",Madrugada,-11,false,,MAM,"Cartagena, BOL",101,,215,Ramal industrial,22,23,8,13,9
gas_interrupted_7,2023-07-04,3,Efigas,CE3683,true,false,JOBO,"Sahagún, COR",Noche,28,true,,SIN,"Sincelejo, SUC",33,,544,Ramal industrial,3,1,3,19,5
gas_interrupted_7,2023-07-05,4,Gasnacer,CE1167,true,true,JOBO,"Sahagún, COR",Tarde,11,true,,VDP,"Valledupar, CES",35,,148,ductos varios,1,3,13,11,0
gas_interrupted_7,2023-07-06,5,Surtigas,CE9521,true,true,JOBO,"Sahagún, COR",Noche,-13,false,,SIN,"Sincelejo, SUC",104,,288,RAMAL urbano,24,14,6,20,26
gas_interrupted_7,2023-07-07,6,Efigas,CE2223,true,false,BALLE,"Manaure, LAG",Mañana,55,true,,CTG,"Cartagena, BOL",64,,180,regional sur,17,8,18,0,4
gas_interrupted_7,2023-07-08,7,Gasnacer,CE8025,true,true,JOBO,"Sahagún, COR",Madrugada,15,true,,RIO,"Riohacha, LAG",41,,285,Troncal principal,15,26,1,6,1
gas_interrupted_7,2023-07-09,1,Efigas,CE0405,true,false,JOBO,"Sahagún, COR",Madrugada,9,true,,RIO,"Riohacha, LAG",35,,413,RAMAL urbano,2,11,8,12,6
gas_interrupted_7,2023-07-10,2,Gasnacer,CE9861,true,false,BALLE,"Manaure, LAG",Mañana,-1,false,,CTG,"Cartagena, BOL",81,,402,ductos varios,0,5,17,36,2
gas_interrupted_7,2023-07-11,3,Gasnacer,CE7710,true,false,JOBO,"Sahagún, COR",Tarde,54,true,,VDP,"Valledupar, CES",29,,559,Troncal principal,1,0,9,13,11
gas_interrupted_7,2023-07-12,4,Gases del Caribe,CE6734,true,false,BALLE,"Manaure, LAG",Tarde,10,true,,STM,"Santa Marta, MAG",42,,586,Regional Sabanas,9,2,1,9,11
gas_interrupted_7,2023-07-13,5,Gases del Caribe,CE4007,false,false,BALLE,"Manaure, LAG",Tarde,15,true,,MTR,"Montería, COR",52,,429,ductos varios,6,15,7,15,6
gas_interrupted_7,2023-07-14,6,Efigas,CE7766,true,true,BALLE,"Manaure, LAG",Noche,57,true,,BAQ,"Barranquilla, ATL",43,,207,RAMAL urbano,0,10,5,0,19
gas_interrupted_7,2023-07-15,7,Gases de la Guajira,CE4353,true,false,BALLE,"Manaure, LAG",Tarde,59,true,,SIN,"Sincelejo, SUC",48,,573,Regional Sabanas,0,18,14,18,0
gas_interrupted_7,2023-07-16,1,Gases del Caribe,CE6348,false,true,BALLE,"Manaure, LAG",Tarde,26,true,,SIN,"Sincelejo, SUC",36,,309,ductos varios,9,0,20,1,20
gas_interrupted_7,2023-07-17,2,Gases del Caribe,CE4138,true,false,BALLE,"Manaure, LAG",Noche,43,true,,CTG,"Cartagena, BOL",18,,491,ductos varios,2,6,3,6,0
gas_interrupted_7,2023-07-18,3,Efigas,CE8207,true,false,JOBO,"Sahagún, COR",Noche,14,true,,MTR,"Montería, COR",75,,516,RAMAL urbano,17,6,4,17,20
gas_interrupted_7,2023-07-19,4,Gases del Caribe,CE2184,true,false,BALLE,"Manaure, LAG",Mañana,46,true,,RIO,"Riohacha, LAG",76,,563,regional sur,18,1,3,27,12
gas_interrupted_7,2023-07-20,5,Surtigas,CE7409,true,false,BALLE,"Manaure, LAG",Noche,64,true,,VDP,"Valledupar, CES",29,,372,ductos varios,1,3,20,4,5
gas_interrupted_7,2023-07-21,6,Gases del Caribe,CE8282,false,false,JOBO,"Sahagún, COR",Tarde,13,true,,MTR,"Montería, COR",81,,454,Troncal principal,23,21,0,23,8
gas_interrupted_7,2023-07-22,7,Efigas,CE9952,true,false,BALLE,"Manaure, LAG",Mañana,-3,false,,STM,"Santa Marta, MAG",31,,644,Regional Sabanas,0,19,11,0,0
gas_interrupted_7,2023-07-23,1,Gases del Caribe,CE9919,false,false,BALLE,"Manaure, LAG",Mañana,19,true,,MAM,"Cartagena, BOL",61,,301,Troncal principal,18,0,22,8,3
gas_interrupted_7,2023-07-24,2,Gasnacer,CE4661,false,false,JOBO,"Sahagún, COR",Madrugada,17,true,,VDP,"Valledupar, CES",44,,352,Regional Sabanas,1,9,0,20,1
gas_interrupted_7,2023-07-25,3,Gasnacer,CE1,false,false,BALLE,"Manaure, LAG",Tarde,-7,false,,VDP,"Valledupar, CES",59,,596,ductos varios,10,13,20,28,11
gas_interrupted_7,2023-07-26,4,Gasnacer,CE5354,false,true,BALLE,"Manaure, LAG",Tarde,-13,false,,CTG,"Cartagena, BOL",40,,416,regional sur,21,20,0,3,0
gas_interrupted_7,2023-07-27,5,Surtigas,CE5911,true,true,BALLE,"Manaure, LAG",Mañana,15,true,,STM,"Santa Marta, MAG",52,,398,Troncal principal,7,7,20,0,25
gas_interrupted_7,2023-07-28,6,Gases del Caribe,CE8725,true,true,BALLE,"Manaure, LAG",Madrugada,14,true,,VDP,"Valledupar, CES",77,,63,troncal norte,18,15,8,19,0
gas_interrupted_7,2023-07-29,7,Gases de la Guajira,CE8013,true,false,JOBO,"Sahagún, COR",Mañana,27,true,,CTG,"Cartagena, BOL",111,,262,Troncal principal,14,31,13,14,3
gas_interrupted_7,2023-07-30,1,Surtigas,CE2599,true,false,BALLE,"Manaure, LAG",Tarde,-9,false,,MAM,"Cartagena, BOL",111,,123,Troncal principal,22,25,4,20,9
gas_interrupted_7,2023-07-31,2,Gasnacer,CE2246,true,false,JOBO,"Sahagún, COR",Mañana,53,true,,MTR,"Montería, COR",68,,397,Regional Sabanas,18,29,10,10,3
gas_interrupted_8,2023-08-01,3,Gases de la Guajira,CE9904,false,false,JOBO,"Sahagún, COR",Madrugada,54,true,,RIO,"Riohacha, LAG",117,,91,RAMAL urbano,0,9,23,30,20
gas_interrupted_8,2023-08-02,4,Surtigas,CE1,true,false,JOBO,"Sahagún, COR",Madrugada,39,true,,MTR,"Montería, COR",43,,157,Troncal principal,1,7,0,13,16
gas_interrupted_8,2023-08-03,5,Gases de la Guajira,CE1,false,false,JOBO,"Sahagún, COR",Tarde,6,true,,RIO,"Riohacha, LAG",27,,447,RAMAL urbano,4,0,2,6,7
gas_interrupted_8,2023-08-04,6,Gases del Caribe,CE8968,true,false,JOBO,"Sahagún, COR",Tarde,15,true,,STM,"Santa Marta, MAG",48,,180,troncal norte,1,11,4,14,2
gas_interrupted_8,2023-08-05,7,Surtigas,CE7304,true,false,JOBO,"Sahagún, COR",Mañana,45,true,,RIO,"Riohacha, LAG",70,,479,Troncal principal,12,0,1,12,29
gas_interrupted_8,2023-08-06,1,Gasnacer,CE1400,false,false,JOBO,"Sahagún, COR",Tarde,43,true,,MAM,"Cartagena, BOL",74,,266,Regional Sabanas,11,22,22,6,0
gas_interrupted_8,2023-08-07,2,Gases de la Guajira,CE0424,true,true,JOBO,"Sahagún, COR",Noche,34,true,,MTR,"Montería, COR",18,,620,ductos varios,8,6,1,1,1
gas_interrupted_8,2023-08-08,3,Gasnacer,CE1,false,false,BALLE,"Manaure, LAG",Tarde,49,true,,BAQ,"Barranquilla, ATL",37,,489,Ramal industrial,1,11,11,23,3
gas_interrupted_8,2023-08-09,4,Gases del Caribe,CE9224,true,true,BALLE,"Manaure, LAG",Madrugada,64,true,,SIN,"Sincelejo, SUC",82,,173,troncal norte,11,5,14,1,27
gas_interrupted_8,2023-08-10,5,Gases de la Guajira,CE3897,true,false,JOBO,"Sahagún, COR",Noche,19,true,,STM,"Santa Marta, MAG",12,,627,Regional Sabanas,0,0,0,8,2
gas_interrupted_8,2023-08-11,6,Gases de la Guajira,CE8973,true,false,BALLE,"Manaure, LAG",Mañana,39,true,,RIO,"Riohacha, LAG",18,,512,ductos varios,2,6,1,4,3
gas_interrupted_8,2023-08-12,7,Gases de la Guajira,CE4755,false,false,JOBO,"Sahagún, COR",Noche,2,true,,MTR,"Montería, COR",23,,348,ductos varios,4,1,1,9,2
gas_interrupted_8,2023-08-13,1,Surtigas,CE8107,false,false,BALLE,"Manaure, LAG",Tarde,4,true,,SIN,"Sincelejo, SUC",92,,417,Troncal principal,25,0,20,4,18
gas_interrupted_8,2023-08-14,2,Gases de la Guajira,CE1,true,false,JOBO,"Sahagún, COR",Tarde,12,true,,BAQ,"Barranquilla, ATL",88,,80,Regional Sabanas,34,34,5,12,0
gas_interrupted_8,2023-08-15,3,Efigas,CE8549,true,false,JOBO,"Sahagún, COR",Mañana,62,true,,MTR,"Montería, COR",47,,471,Ramal industrial,3,29,24,9,2
gas_interrupted_8,2023-08-16,4,Gases del Caribe,CE6501,true,false,JOBO,"Sahagún, COR",Noche,18,true,,VDP,"Valledupar, CES",67,,340,ductos varios,18,16,8,5,5
gas_interrupted_8,2023-08-17,5,Gases del Caribe,CE0989,true,true,BALLE,"Manaure, LAG",Madrugada,44,true,,RIO,"Riohacha, LAG",59,,453,ductos varios,24,2,21,12,0
gas_interrupted_8,2023-08-18,6,Efigas,CE4334,true,true,BALLE,"Manaure, LAG",Noche,5,true,,SIN,"Sincelejo, SUC",40,,348,RAMAL urbano,22,8,7,4,9
gas_interrupted_8,2023-08-19,7,Surtigas,CE5416,false,false,JOBO,"Sahagún, COR",Noche,-15,false,,CTG,"Cartagena, BOL",44,,432,Troncal principal,8,9,0,8,5
gas_interrupted_8,2023-08-20,1,Surtigas,CE2756,false,false,JOBO,"Sahagún, COR",Madrugada,-11,false,,BAQ,"Barranquilla, ATL",33,,528,troncal norte,15,8,1,6,8
gas_interrupted_8,2023-08-21,2,Efigas,CE5350,true,false,BALLE,"Manaure, LAG",Mañana,39,true,,SIN,"Sincelejo, SUC",72,,292,RAMAL urbano,23,14,5,3,13
gas_interrupted_8,2023-08-22,3,Gases del Caribe,CE2219,true,false,JOBO,"Sahagún, COR",Noche,5,true,,BAQ,"Barranquilla, ATL",53,,193,ductos varios,12,9,3,1,14
gas_interrupted_8,2023-08-23,4,Gases de la Guajira,CE8653,true,false,JOBO,"Sahagún, COR",Noche,37,true,,CTG,"Cartagena, BOL",36,,512,Regional Sabanas,18,4,3,1,2
gas_interrupted_8,2023-08-24,5,Surtigas,CE7778,true,false,BALLE,"Manaure, LAG",Madrugada,64,true,,BAQ,"Barranquilla, ATL",112,,617,RAMAL urbano,13,22,2,4,35
gas_interrupted_8,2023-08-25,6,Gases del Caribe,CE1738,false,false,BALLE,"Manaure, LAG",Mañana,14,true,,CTG,"Cartagena, BOL",86,,125,ductos varios,19,0,25,17,0
gas_interrupted_8,2023-08-26,7,Efigas,CE2850,false,false,BALLE,"Manaure, LAG",Mañana,56,true,,MTR,"Montería, COR",73,,179,Troncal principal,7,21,7,10,29
gas_interrupted_8,2023-08-27,1,Gases de la Guajira,CE3341,true,false,JOBO,"Sahagún, COR",Madrugada,-10,false,,SIN,"Sincelejo, SUC",25,,354,regional sur,9,0,10,7,0
gas_interrupted_8,2023-08-28,2,Efigas,CE6817,true,false,BALLE,"Manaure, LAG",Tarde,-9,false,,BAQ,"Barranquilla, ATL",70,,401,RAMAL urbano,11,17,1,12,17
gas_interrupted_8,2023-08-29,3,Gases del Caribe,CE6279,true,false,BALLE,"Manaure, LAG",Madrugada,26,true,,CTG,"Cartagena, BOL",21,,168,regional sur,2,15,0,2,9
gas_interrupted_8,2023-08-30,4,Surtigas,CE1584,true,true,BALLE,"Manaure, LAG",Noche,40,true,,CTG,"Cartagena, BOL",70,,282,Regional Sabanas,24,16,0,2,7
gas_interrupted_8,2023-08-31,5,Surtigas,CE2695,true,false,BALLE,"Manaure, LAG",Tarde,36,true,,STM,"Santa Marta, MAG",40,,110,regional sur,8,9,0,10,27
gas_interrupted_9,2023-09-01,6,Gases de la Guajira,CE7850,true,false,BALLE,"Manaure, LAG",Tarde,44,true,,RIO,"Riohacha, LAG",55,,68,RAMAL urbano,18,0,23,14,4
gas_interrupted_9,2023-09-02,7,Efigas,CE2325,true,true,BALLE,"Manaure, LAG",Tarde,1,true,,SIN,"Sincelejo, SUC",64,,593,Troncal principal,0,2,35,19,15
gas_interrupted_9,2023-09-03,1,Gasnacer,CE2140,false,false,BALLE,"Manaure, LAG",Madrugada,-15,false,,RIO,"Riohacha, LAG",21,,619,regional sur,2,1,2,16,0
gas_interrupted_9,2023-09-04,2,Gases del Caribe,CE0848,true,true,JOBO,"Sahagún, COR",Madrugada,43,true,,STM,"Santa Marta, MAG",32,,294,Troncal principal,1,5,2,22,2
gas_interrupted_9,2023-09-05,3,Efigas,CE6956,false,false,BALLE,"Manaure, LAG",Tarde,22,true,,RIO,"Riohacha, LAG",25,,464,RAMAL urbano,1,8,1,2,10
gas_interrupted_9,2023-09-06,4,Surtigas,CE6833,true,false,BALLE,"Manaure, LAG",Tarde,55,true,,BAQ,"Barranquilla, ATL",62,,200,ductos varios,21,4,32,0,13
gas_interrupted_9,2023-09-07,5,Gasnacer,CE5473,true,false,BALLE,"Manaure, LAG",Mañana,22,true,,RIO,"Riohacha, LAG",38,,623,Ramal industrial,2,5,4,19,5
gas_interrupted_9,2023-09-08,6,Surtigas,CE0090,true,false,BALLE,"Manaure, LAG",Noche,-7,false,,SIN,"Sincelejo, SUC",56,,187,RAMAL urbano,0,19,20,2,0
gas_interrupted_9,2023-09-09,7,Gasnacer,CE8345,true,true,JOBO,"Sahagún, COR",Tarde,27,true,,CTG,"Cartagena, BOL",57,,149,ductos varios,4,21,32,13,10
gas_interrupted_9,2023-09-10,1,Gases de la Guajira,CE0853,true,false,BALLE,"Manaure, LAG",Noche,-11,false,,SIN,"Sincelejo, SUC",42,,471,Troncal principal,2,17,2,10,3
gas_interrupted_9,2023-09-11,2,Efigas,CE6920,true,false,BALLE,"Manaure, LAG",Madrugada,61,true,,VDP,"Valledupar, CES",27,,367,RAMAL urbano,7,0,0,4,9
gas_interrupted_9,2023-09-12,3,Gases del Caribe,CE2577,true,false,JOBO,"Sahagún, COR",Tarde,24,true,,VDP,"Valledupar, CES",30,,456,Ramal industrial,9,2,5,9,0
gas_interrupted_9,2023-09-13,4,Efigas,CE1102,false,false,BALLE,"Manaure, LAG",Tarde,4,true,,VDP,"Valledupar, CES",41,,632,Troncal principal,21,10,12,1,9
gas_interrupted_9,2023-09-14,5,Surtigas,CE8908,true,false,BALLE,"Manaure, LAG",Noche,-11,false,,BAQ,"Barranquilla, ATL",84,,584,ductos varios,13,21,7,13,4
gas_interrupted_9,2023-09-15,6,Gases del Caribe,CE5967,true,false,JOBO,"Sahagún, COR",Mañana,35,true,,SIN,"Sincelejo, SUC",26,,326,regional sur,0,2,7,4,5
gas_interrupted_9,2023-09-16,7,Gases de la Guajira,CE1950,true,false,JOBO,"Sahagún, COR",Madrugada,30,true,,MAM,"Cartagena, BOL",19,,249,Ramal industrial,3,5,0,3,13
gas_interrupted_9,2023-09-17,1,Gasnacer,CE4053,true,false,BALLE,"Manaure, LAG",Tarde,25,true,,RIO,"Riohacha, LAG",66,,251,RAMAL urbano,1,16,22,10,13
gas_interrupted_9,2023-09-18,2,Gases del Caribe,CE2788,true,true,JOBO,"Sahagún, COR",Tarde,3,true,,MTR,"Montería, COR",68,,401,Ramal industrial,6,24,8,2,7
gas_interrupted_9,2023-09-19,3,Gases del Caribe,CE7089,true,false,JOBO,"Sahagún, COR",Mañana,34,true,,VDP,"Valledupar, CES",58,,460,Ramal industrial,8,19,12,5,8
gas_interrupted_9,2023-09-20,4,Surtigas,CE9495,true,true,JOBO,"Sahagún, COR",Mañana,30,true,,,"Montería, COR",24,,327,ductos varios,1,2,7,1,13
gas_interrupted_9,2023-09-21,5,Gasnacer,CE2620,true,false,BALLE,"Manaure, LAG",Noche,62,true,,MTR,"Montería, COR",46,,569,Troncal principal,6,29,1,1,13
gas_interrupted_9,2023-09-22,6,Gases de la Guajira,CE2191,false,false,JOBO,"Sahagún, COR",Mañana,63,true,,RIO,"Riohacha, LAG",35,,300,ductos varios,9,4,16,4,6
gas_interrupted_9,2023-09-23,7,Gases de la Guajira,CE2830,true,false,BALLE,"Manaure, LAG",Tarde,16,true,,BAQ,"Barranquilla, ATL",50,,504,ductos varios,7,2,21,25,14
gas_interrupted_9,2023-09-24,1,Gases del Caribe,CE3215,true,false,BALLE,"Manaure, LAG",Tarde,-8,false,,SIN,"Sincelejo, SUC",16,,111,regional sur,0,5,0,6,1
gas_interrupted_9,2023-09-25,2,Gases del Caribe,CE6556,true,true,JOBO,"Sahagún, COR",Madrugada,47,true,,BAQ,"Barranquilla, ATL",67,,168,ductos varios,20,2,15,15,17
gas_interrupted_9,2023-09-26,3,Gases de la Guajira,CE2386,false,true,JOBO,"Sahagún, COR",Noche,14,true,,BAQ,"Barranquilla, ATL",76,,658,Troncal principal,3,9,18,36,13
gas_interrupted_9,2023-09-27,4,Gases de la Guajira,CE9349,true,true,JOBO,"Sahagún, COR",Mañana,41,true,,MAM,"Cartagena, BOL",47,,372,troncal norte,2,21,8,12,7
gas_interrupted_9,2023-09-28,5,Surtigas,CE6589,true,false,JOBO,"Sahagún, COR",Mañana,46,true,,SIN,"Sincelejo, SUC",72,,416,Ramal industrial,16,13,7,4,19
gas_interrupted_9,2023-09-29,6,Gasnacer,CE0383,false,true,BALLE,"Manaure, LAG",Mañana,9,true,,STM,"Santa Marta, MAG",42,,291,Troncal principal,1,6,14,6,2
gas_interrupted_9,2023-09-30,7,Gases del Caribe,CE3879,true,false,BALLE,"Manaure, LAG",Noche,-12,false,,RIO,"Riohacha, LAG",91,,555,regional sur,31,20,6,1,8
gas_interrupted_10,2023-10-01,1,Gases de la Guajira,CE1,true,false,BALLE,"Manaure, LAG",Tarde,49,true,,BAQ,"Barranquilla, ATL",30,,294,Regional Sabanas,0,8,17,6,9
gas_interrupted_10,2023-10-02,2,Surtigas,CE1477,true,false,JOBO,"Sahagún, COR",Mañana,2,true,,VDP,"Valledupar, CES",25,,619,Ramal industrial,0,10,1,2,13
gas_interrupted_10,2023-10-03,3,Gases de la Guajira,CE5811,false,false,BALLE,"Manaure, LAG",Madrugada,19,true,,BAQ,"Barranquilla, ATL",100,,269,Ramal industrial,25,8,11,2,23
gas_interrupted_10,2023-10-04,4,Efigas,CE7156,true,false,JOBO,"Sahagún, COR",Noche,13,true,,CTG,"Cartagena, BOL",92,,571,Regional Sabanas,6,0,0,34,38
gas_interrupted_10,2023-10-05,5,Gasnacer,CE6439,false,true,BALLE,"Manaure, LAG",Noche,45,true,,CTG,"Cartagena, BOL",69,,581,RAMAL urbano,3,9,5,9,20
gas_interrupted_10,2023-10-06,6,Gases del Caribe,CE7671,true,false,BALLE,"Manaure, LAG",Mañana,54,true,,RIO,"Riohacha, LAG",23,,630,troncal norte,6,7,4,1,3
gas_interrupted_10,2023-10-07,7,Gases de la Guajira,CE6807,false,true,JOBO,"Sahagún, COR",Madrugada,55,true,,MTR,"Montería, COR",19,,150,Troncal principal,0,3,13,1,4
gas_interrupted_10,2023-10-08,1,Gasnacer,CE7997,true,false,JOBO,"Sahagún, COR",Tarde,43,true,,MAM,"Cartagena, BOL",73,,407,Ramal industrial,0,13,26,0,21
gas_interrupted_10,2023-10-09,2,Gases del Caribe,CE6421,true,false,BALLE,"Manaure, LAG",Tarde,28,true,,CTG,"Cartagena, BOL",42,,197,Troncal principal,9,23,9,2,0
gas_interrupted_10,2023-10-10,3,Surtigas,CE9480,true,false,BALLE,"Manaure, LAG",Madrugada,-9,false,,MTR,"Montería, COR",75,,487,ductos varios,23,15,5,5,7
gas_interrupted_10,2023-10-11,4,Gasnacer,CE9885,true,false,JOBO,"Sahagún, COR",Mañana,42,true,,MAM,"Cartagena, BOL",51,,605,Troncal principal,24,6,3,7,30
gas_interrupted_10,2023-10-12,5,Gasnacer,CE0737,true,true,BALLE,"Manaure, LAG",Mañana,43,true,,VDP,"Valledupar, CES",37,,632,Troncal principal,16,5,11,2,5
gas_interrupted_10,2023-10-13,6,Surtigas,CE5819,true,false,BALLE,"Manaure, LAG",Madrugada,12,true,,RIO,"Riohacha, LAG",60,,640,regional sur,24,0,5,9,2
gas_interrupted_10,2023-10-14,7,Surtigas,CE2923,true,true,JOBO,"Sahagún, COR",Madrugada,63,true,,MTR,"Montería, COR",62,,640,ductos varios,13,8,8,7,13
