fuente,fecha_despacho,dia_semana,remitente,id_unidad,nodo_entrada,ciudad_entrada,franja_horaria,desbalance_entrada,marca_desbalance_entrada,tipo_desbalance_entrada,nodo_salida,ciudad_salida,desbalance_salida,tipo_desbalance_salida,duracion_transito,tipo_tramo,desbalance_operacional,desbalance_clima,desbalance_sistema,desbalance_integridad,desbalance_aguas_arriba,fabricante,modelo,antiguedad_unidd
gas_flows_10,2023-10-05,5,Surtigas,CE6842,BALLE,"Manaure, LAG",Noche,33,true,,CTG,"Cartagena, BOL",55,,270,Ramal industrial,22,23,0,17,15,Solar Turbines,C15,20
gas_flows_10,2023-10-06,6,Gases del Caribe,CE6150,JOBO,"Sahagún, COR",Mañana,38,true,,SIN,"Sincelejo, SUC",57,,341,Troncal principal,0,4,3,11,21,Solar Turbines,Mars 100,23
gas_flows_10,2023-10-07,7,Gases de la Guajira,CE4105,BALLE,"Manaure, LAG",Mañana,48,true,,BAQ,"Barranquilla, ATL",115,,617,ductos varios,5,23,31,22,20,Solar Turbines,Mars 100,10
gas_flows_10,2023-10-08,1,Efigas,CE7323,BALLE,"Manaure, LAG",Madrugada,12,true,,STM,"Santa Marta, MAG",39,,379,ductos varios,0,0,19,21,6,Caterpillar,C15,26
gas_flows_10,2023-10-09,2,Gases del Caribe,CE5352,BALLE,"Manaure, LAG",Mañana,-2,false,,VDP,"Valledupar, CES",38,,574,RAMAL urbano,6,0,5,15,1,Caterpillar,Taurus 60,11
gas_flows_10,2023-10-10,3,Gases de la Guajira,CE0089,JOBO,"Sahagún, COR",Madrugada,-13,false,,BAQ,"Barranquilla, ATL",34,,390,ductos varios,4,1,16,11,0,GE Oil & Gas,Mars 100,19
gas_flows_10,2023-10-11,4,Efigas,CE2174,JOBO,"Sahagún, COR",Tarde,15,true,,BAQ,"Barranquilla, ATL",102,,192,Regional Sabanas,23,17,17,15,0,Caterpillar,C15,24
gas_flows_10,2023-10-12,5,Gases de la Guajira,CE3858,JOBO,"Sahagún, COR",Tarde,26,true,,BAQ,"Barranquilla, ATL",31,,481,ductos varios,7,9,3,8,9,GE Oil & Gas,Taurus 60,16
gas_flows_10,2023-10-13,null,Surtigas,CE1676,BALLE,"Manaure, LAG",Madrugada,6,true,,SIN,"Sincelejo, SUC",45,,374,Ramal industrial,8,26,14,2,14,Solar Turbines,C15,11
gas_flows_10,2023-10-14,7,Gasnacer,CE6581,JOBO,"Sahagún, COR",Noche,32,true,,SIN,"Sincelejo, SUC",44,,634,regional sur,9,8,5,9,12,Solar Turbines,Taurus 60,15
gas_flows_10,2023-10-15,1,Efigas,CE9476,JOBO,"Sahagún, COR",Madrugada,40,true,,MTR,"Montería, COR",34,,620,Regional Sabanas,0,13,0,3,23,Caterpillar,C15,10
gas_flows_10,2023-10-16,2,Gasnacer,CE0228,BALLE,"Manaure, LAG",Mañana,-8,false,,RIO,"Riohacha, LAG",24,,263,Ramal industrial,17,0,9,3,1,Siemens,C15,25
gas_flows_10,2023-10-17,3,Gasnacer,CE7444,BALLE,"Manaure, LAG",Madrugada,20,true,,RIO,"Riohacha, LAG",58,,183,Regional Sabanas,29,0,2,4,5,Caterpillar,Mars 100,25
gas_flows_10,2023-10-18,4,Gases de la Guajira,CE12345678,JOBO,"Sahagún, COR",Mañana,56,true,,SIN,"Sincelejo, SUC",17,,624,troncal norte,2,0,5,1,8,Siemens,C15,6
gas_flows_10,2023-10-19,5,Gasnacer,CE7371,BALLE,"Manaure, LAG",Tarde,2,true,,BAQ,"Barranquilla, ATL",33,,228,Ramal industrial,6,2,5,7,6,GE Oil & Gas,Taurus 60,5
gas_flows_10,2023-10-20,6,Gases del Caribe,CE6762,JOBO,"Sahagún, COR",Tarde,62,true,,BAQ,"Barranquilla, ATL",72,,512,RAMAL urbano,34,0,16,14,13,Siemens,C15,20
gas_flows_10,2023-10-21,7,Gases de la Guajira,CE0010,JOBO,"Sahagún, COR",Madrugada,-13,false,,STM,"Santa Marta, MAG",47,,358,Troncal principal,27,7,12,5,0,GE Oil & Gas,C15,2
gas_flows_10,2023-10-22,1,Gases de la Guajira,CE4112,BALLE,"Manaure, LAG",Tarde,35,true,,CTG,"Cartagena, BOL",42,,469,Troncal principal,2,21,5,0,0,Siemens,C15,21
gas_flows_10,2023-10-23,2,Efigas,CE1730,BALLE,"Manaure, LAG",Madrugada,4,true,,STM,"Santa Marta, MAG",48,,450,regional sur,6,15,6,5,1,Siemens,Centaur 40,14
gas_flows_10,2023-10-24,3,Gases del Caribe,CE7906,JOBO,"Sahagún, COR",Mañana,62,true,,BAQ,"Barranquilla, ATL",83,,568,RAMAL urbano,23,14,3,29,0,Caterpillar,Centaur 40,25
gas_flows_10,2023-10-25,4,Gases de la Guajira,CE8296,BALLE,"Manaure, LAG",Madrugada,-3,false,,MTR,"Montería, COR",76,,647,Regional Sabanas,2,17,5,9,21,Caterpillar,Centaur 40,29
gas_flows_10,2023-10-26,5,Gases del Caribe,CE0369,JOBO,"Sahagún, COR",Noche,5,true,,CTG,"Cartagena, BOL",52,,494,troncal norte,5,8,1,7,32,GE Oil & Gas,C15,9
gas_flows_10,2023-10-27,6,Efigas,CE0278,JOBO,"Sahagún, COR",Noche,-14,false,,STM,"Santa Marta, MAG",77,,647,Ramal industrial,1,22,15,2,22,Solar Turbines,C15,8
gas_flows_10,2023-10-28,7,Efigas,CE5162,BALLE,"Manaure, LAG",Madrugada,56,true,,MTR,"Montería, COR",73,,221,RAMAL urbano,6,19,34,5,13,Siemens,Centaur 40,6
gas_flows_10,2023-10-29,1,Gasnacer,CE1760,JOBO,"Sahagún, COR",Mañana,-5,false,,BAQ,"Barranquilla, ATL",42,,95,ductos varios,7,6,5,14,10,GE Oil & Gas,Centaur 40,16
gas_flows_10,2023-10-30,2,,CE5874,BALLE,"Manaure, LAG",Mañana,59,true,,STM,"Santa Marta, MAG",13,,212,RAMAL urbano,3,0,2,4,3,Solar Turbines,C15,23
gas_flows_10,2023-10-31,3,Efigas,CE6474,BALLE,"Manaure, LAG",Tarde,14,true,,MAM,"Cartagena, BOL",82,,205,Ramal industrial,3,31,1,20,7,GE Oil & Gas,Mars 100,26
gas_flows_11,2023-11-01,4,Gasnacer,CE8641,JOBO,"Sahagún, COR",Madrugada,15,true,,MAM,"Cartagena, BOL",50,,564,Regional Sabanas,5,20,1,0,19,Caterpillar,C15,24
gas_flows_11,2023-11-02,5,Efigas,CE4006,BALLE,"Manaure, LAG",Madrugada,16,true,,CTG,"Cartagena, BOL",42,,103,regional sur,6,1,0,18,3,Siemens,C15,28
gas_flows_11,2023-11-03,6,Surtigas,CE9412,BALLE,"Manaure, LAG",Mañana,33,true,,VDP,"Valledupar, CES",95,,594,Regional Sabanas,31,3,7,7,31,GE Oil & Gas,Centaur 40,13
gas_flows_11,2023-11-04,7,Gasnacer,CE9657,BALLE,"Manaure, LAG",Madrugada,-7,false,,SIN,"Sincelejo, SUC",45,,601,ductos varios,26,13,8,7,1,Solar Turbines,Taurus 60,8
gas_flows_11,2023-11-05,1,Gases del Caribe,CE0318,JOBO,"Sahagún, COR",Tarde,13,true,,RIO,"Riohacha, LAG",41,,548,Ramal industrial,5,12,24,0,15,GE Oil & Gas,Centaur 40,22
gas_flows_11,2023-11-06,2,Gases del Caribe,CE7799,BALLE,"Manaure, LAG",Tarde,23,true,,MTR,"Montería, COR",47,,112,Regional Sabanas,5,7,17,15,0,Siemens,C15,13
gas_flows_11,2023-11-07,3,Efigas,CE1874,BALLE,"Manaure, LAG",Madrugada,36,true,,VDP,"Valledupar, CES",15,,245,Troncal principal,0,7,3,7,1,GE Oil & Gas,Taurus 60,12
gas_flows_11,2023-11-08,4,Gasnacer,CE1320,BALLE,"Manaure, LAG",Tarde,-11,false,,MAM,"Cartagena, BOL",52,,78,Regional Sabanas,18,8,0,8,3,Caterpillar,Taurus 60,15
gas_flows_11,2023-11-09,5,Surtigas,CE2765,BALLE,"Manaure, LAG",Tarde,-9,false,,MTR,"Montería, COR",27,,73,regional sur,17,10,0,1,2,Solar Turbines,C15,4
gas_flows_11,2023-11-10,6,Surtigas,CE3438,BALLE,"Manaure, LAG",Noche,4,true,,BAQ,"Barranquilla, ATL",41,,323,Regional Sabanas,10,17,1,5,0,Caterpillar,Centaur 40,10
gas_flows_11,2023-11-11,7,Efigas,CE2783,JOBO,"Sahagún, COR",Madrugada,44,true,,SIN,"Sincelejo, SUC",36,,318,Ramal industrial,3,17,0,6,13,Caterpillar,Mars 100,5
gas_flows_11,2023-11-12,1,Gases de la Guajira,CE6917,BALLE,"Manaure, LAG",Mañana,14,true,,STM,"Santa Marta, MAG",33,,502,regional sur,1,5,7,8,8,Caterpillar,Centaur 40,19
gas_flows_11,2023-11-13,2,Surtigas,CE3187,BALLE,"Manaure, LAG",Madrugada,50,true,,BAQ,"Barranquilla, ATL",47,,549,Troncal principal,17,26,6,0,0,GE Oil & Gas,C15,29
gas_flows_11,2023-11-14,3,Surtigas,CE9776,JOBO,"Sahagún, COR",Tarde,4,true,,MAM,"Cartagena, BOL",25,,333,Troncal principal,10,2,20,0,2,GE Oil & Gas,Centaur 40,18
gas_flows_11,2023-11-15,4,Gases del Caribe,CE0047,BALLE,"Manaure, LAG",Mañana,12,true,,MTR,"Montería, COR",63,,311,regional sur,25,14,9,0,1,Solar Turbines,Mars 100,3
gas_flows_11,2023-11-16,5,Gases de la Guajira,CE3675,BALLE,"Manaure, LAG",Tarde,10,true,,CTG,"Cartagena, BOL",16,,527,Ramal industrial,5,11,1,0,3,GE Oil & Gas,C15,15
gas_flows_11,2023-11-17,6,Surtigas,CE3988,BALLE,"Manaure, LAG",Noche,43,true,,VDP,"Valledupar, CES",10,,606,ductos varios,0,6,0,3,0,Solar Turbines,C15,16
gas_flows_11,2023-11-18,7,Gases del Caribe,CE5406,JOBO,"Sahagún, COR",Tarde,41,true,,CTG,"Cartagena, BOL",34,,594,Ramal industrial,3,9,2,13,10,GE Oil & Gas,Taurus 60,3
gas_flows_11,2023-11-19,1,Efigas,CE5225,BALLE,"Manaure, LAG",Madrugada,-12,false,,VDP,"Valledupar, CES",67,,161,RAMAL urbano,11,10,3,22,1,Solar Turbines,C15,1
gas_flows_11,2023-11-20,2,Gasnacer,CE2897,BALLE,"Manaure, LAG",Madrugada,54,true,,MTR,"Montería, COR",69,,177,Regional Sabanas,1,21,25,10,0,Solar Turbines,Mars 100,1
gas_flows_11,2023-11-21,3,Gases del Caribe,CE3899,JOBO,"Sahagún, COR",Mañana,37,true,,STM,"Santa Marta, MAG",78,,565,Troncal principal,15,29,6,20,5,Caterpillar,Mars 100,28
gas_flows_11,2023-11-22,4,Surtigas,CE0725,BALLE,"Manaure, LAG",Mañana,44,true,,VDP,"Valledupar, CES",45,,654,Troncal principal,14,1,0,1,27,Caterpillar,Taurus 60,27
gas_flows_11,2023-11-23,5,Efigas,CE9158,BALLE,"Manaure, LAG",Tarde,44,true,,MAM,"Cartagena, BOL",67,,142,regional sur,0,21,0,3,23,Caterpillar,Taurus 60,18
gas_flows_11,2023-11-24,6,Gases del Caribe,CE7857,BALLE,"Manaure, LAG",Mañana,60,true,,MAM,"Cartagena, BOL",53,,158,Regional Sabanas,6,2,23,0,5,Caterpillar,Centaur 40,23
gas_flows_11,2023-11-25,7,Gases de la Guajira,CE1793,BALLE,"Manaure, LAG",Mañana,15,true,,MAM,"Cartagena, BOL",57,,646,Troncal principal,5,3,19,13,17,Solar Turbines,C15,0
gas_flows_11,2023-11-26,1,Gases de la Guajira,CE8736,JOBO,"Sahagún, COR",Madrugada,-4,false,,STM,"Santa Marta, MAG",72,,228,Regional Sabanas,16,7,13,0,12,Siemens,Taurus 60,7
gas_flows_11,2023-11-27,2,Surtigas,CE2605,JOBO,"Sahagún, COR",Mañana,-12,false,,BAQ,"Barranquilla, ATL",36,,449,RAMAL urbano,9,16,2,3,6,Caterpillar,,21
gas_flows_11,2023-11-28,3,Gases del Caribe,CE0659,BALLE,"Manaure, LAG",Noche,50,true,,RIO,"Riohacha, LAG",43,,590,RAMAL urbano,10,4,2,10,6,Caterpillar,Taurus 60,12
gas_flows_11,2023-11-29,4,Gases de la Guajira,CE3986,BALLE,"Manaure, LAG",Noche,21,true,,STM,"Santa Marta, MAG",70,,224,RAMAL urbano,2,6,12,7,33,Solar Turbines,C15,28
gas_flows_11,2023-11-30,5,Efigas,CE9678,JOBO,"Sahagún, COR",Madrugada,5,true,,MAM,"Cartagena, BOL",62,,198,regional sur,26,3,9,0,6,Caterpillar,Centaur 40,14
gas_flows_12,2023-12-01,6,Gasnacer,CE8580,BALLE,"Manaure, LAG",Mañana,28,true,,SIN,"Sincelejo, SUC",10,,341,RAMAL urbano,1,1,1,5,1,Solar Turbines,Taurus 60,0
gas_flows_12,2023-12-02,7,Surtigas,CE5171,BALLE,"Manaure, LAG",Mañana,42,true,,BAQ,"Barranquilla, ATL",41,,528,Regional Sabanas,2,8,8,4,16,GE Oil & Gas,Taurus 60,16
gas_flows_12,2023-12-03,1,Efigas,CE2718,BALLE,"Manaure, LAG",Madrugada,-8,false,,BAQ,"Barranquilla, ATL",95,,211,regional sur,30,3,7,24,5,Caterpillar,C15,12
gas_flows_12,2023-12-04,2,Gases de la Guajira,CE8211,BALLE,"Manaure, LAG",Noche,17,true,,RIO,"Riohacha, LAG",35,,275,Ramal industrial,14,9,8,1,6,GE Oil & Gas,Mars 100,21
gas_flows_12,2023-12-05,3,Gasnacer,CE2249,JOBO,"Sahagún, COR",Tarde,40,true,,SIN,"Sincelejo, SUC",67,,125,Troncal principal,20,7,17,19,11,Solar Turbines,C15,2
gas_flows_12,2023-12-06,4,Gasnacer,CE1304,JOBO,"Sahagún, COR",Madrugada,-14,false,,RIO,"Riohacha, LAG",48,,604,Troncal principal,7,28,10,0,4,Solar Turbines,Centaur 40,17
gas_flows_12,2023-12-07,5,Gases de la Guajira,CE7027,JOBO,"Sahagún, COR",Madrugada,38,true,,CTG,"Cartagena, BOL",35,,220,troncal norte,3,5,7,20,2,Caterpillar,Centaur 40,24
gas_flows_12,2023-12-08,6,Gasnacer,CE2031,BALLE,"Manaure, LAG",Tarde,15,true,,SIN,"Sincelejo, SUC",87,,382,Troncal principal,25,28,5,13,0,Siemens,Mars 100,15
gas_flows_12,2023-12-09,7,Gasnacer,CE8230,JOBO,"Sahagún, COR",Tarde,57,true,,STM,"Santa Marta, MAG",54,,121,Troncal principal,22,5,0,6,5,GE Oil & Gas,Centaur 40,29
gas_flows_12,2023-12-10,1,Gases de la Guajira,CE1950,BALLE,"Manaure, LAG",Tarde,6,true,,BAQ,"Barranquilla, ATL",59,,210,Troncal principal,17,6,34,1,21,Solar Turbines,C15,21
gas_flows_12,2023-12-11,2,Efigas,CE6309,BALLE,"Manaure, LAG",Noche,11,true,,STM,"Santa Marta, MAG",79,,387,RAMAL urbano,24,6,33,0,3,Siemens,C15,3
gas_flows_12,2023-12-12,3,Gasnacer,CE7399,JOBO,"Sahagún, COR",Madrugada,2,true,,MTR,"Montería, COR",30,,143,RAMAL urbano,6,0,1,17,7,Siemens,Taurus 60,3
gas_flows_12,2023-12-13,4,Gasnacer,CE7401,JOBO,"Sahagún, COR",Mañana,40,true,,MTR,"Montería, COR",37,,355,Troncal principal,12,5,10,0,1,Solar Turbines,Mars 100,26
gas_flows_12,2023-12-14,5,Gases de la Guajira,CE0539,BALLE,"Manaure, LAG",Tarde,-9,false,,MTR,"Montería, COR",12,,306,Regional Sabanas,0,8,0,3,1,Solar Turbines,C15,23
gas_flows_12,2023-12-15,6,Efigas,CE3599,JOBO,"Sahagún, COR",Noche,28,true,,MTR,"Montería, COR",18,,74,Troncal principal,3,8,3,1,0,Siemens,Centaur 40,15
gas_flows_12,2023-12-16,7,Gases de la Guajira,CE3222,BALLE,"Manaure, LAG",Madrugada,12,true,,MTR,"Montería, COR",55,,499,regional sur,24,6,0,1,11,Siemens,C15,8
gas_flows_12,2023-12-17,1,,CE2056,BALLE,"Manaure, LAG",Madrugada,12,true,,MTR,"Montería, COR",103,,468,troncal norte,15,6,37,18,0,Caterpillar,Mars 100,8
gas_flows_12,2023-12-18,2,Efigas,CE7227,JOBO,"Sahagún, COR",Noche,12,true,,CTG,"Cartagena, BOL",52,,180,RAMAL urbano,32,10,6,4,20,Caterpillar,Centaur 40,21
gas_flows_12,2023-12-19,3,Gases del Caribe,CE9079,JOBO,"Sahagún, COR",Madrugada,37,true,,CTG,"Cartagena, BOL",39,,640,troncal norte,20,3,12,2,11,GE Oil & Gas,Mars 100,7
gas_flows_12,2023-12-20,4,Surtigas,CE4037,BALLE,"Manaure, LAG",Mañana,48,true,,SIN,"Sincelejo, SUC",22,,638,ductos varios,7,11,1,0,0,Siemens,Taurus 60,1
gas_flows_12,2023-12-21,5,Gasnacer,CE2054,JOBO,"Sahagún, COR",Mañana,33,true,,CTG,"Cartagena, BOL",55,,179,troncal norte,0,19,33,13,2,Solar Turbines,Mars 100,10
gas_flows_12,2023-12-22,6,Surtigas,CE8750,JOBO,"Sahagún, COR",Madrugada,25,true,,MTR,"Montería, COR",53,,633,ductos varios,4,2,7,23,4,Solar Turbines,Centaur 40,24
gas_flows_12,2023-12-23,7,Gases del Caribe,CE5505,BALLE,"Manaure, LAG",Madrugada,62,true,,VDP,"Valledupar, CES",73,,90,Troncal principal,33,8,19,3,0,Solar Turbines,Centaur 40,6
gas_flows_12,2023-12-24,1,Gases de la Guajira,CE1413,JOBO,"Sahagún, COR",Tarde,-13,false,,VDP,"Valledupar, CES",28,,337,RAMAL urbano,8,2,2,3,11,Caterpillar,C15,20
gas_flows_12,2023-12-25,2,Gases de la Guajira,CE3970,JOBO,"Sahagún, COR",Madrugada,-6,false,,CTG,"Cartagena, BOL",57,,77,RAMAL urbano,30,12,0,12,25,Solar Turbines,Centaur 40,24
gas_flows_12,2023-12-26,3,Gases del Caribe,CE7853,JOBO,"Sahagún, COR",Tarde,-8,false,,SIN,"Sincelejo, SUC",87,,558,troncal norte,26,1,30,28,7,Caterpillar,Mars 100,26
gas_flows_12,2023-12-27,4,Efigas,CE0339,BALLE,"Manaure, LAG",Noche,50,true,,VDP,"Valledupar, CES",63,,646,ductos varios,23,0,9,17,7,Solar Turbines,Mars 100,16
gas_flows_12,2023-12-28,5,Gases del Caribe,CE6046,BALLE,"Manaure, LAG",Tarde,8,true,,VDP,"Valledupar, CES",53,,284,RAMAL urbano,4,23,3,1,11,Solar Turbines,Centaur 40,22
gas_flows_12,2023-12-29,6,Gasnacer,CE1027,JOBO,"Sahagún, COR",Tarde,12,true,,STM,"Santa Marta, MAG",22,,555,ductos varios,2,0,4,6,18,Caterpillar,Taurus 60,8
gas_flows_12,2023-12-30,7,Surtigas,CE12345678,JOBO,"Sahagún, COR",Madrugada,19,true,,RIO,"Riohacha, LAG",57,,171,regional sur,5,12,17,1,10,Solar Turbines,Taurus 60,29
gas_flows_12,2023-12-31,1,Gasnacer,CE5405,BALLE,"Manaure, LAG",Madrugada,6,true,,SIN,"Sincelejo, SUC",62,,439,RAMAL urbano,3,27,1,2,12,Caterpillar,,25
gas_flows_1,2023-01-01,1,Gases de la Guajira,CE0741,JOBO,"Sahagún, COR",Tarde,7,true,,MAM,"Cartagena, BOL",38,,460,troncal norte,1,11,14,2,8,GE Oil & Gas,Centaur 40,13
gas_flows_1,2023-01-02,2,Efigas,CE6397,,"Sahagún, COR",Mañana,35,true,,SIN,"Sincelejo, SUC",117,,638,Regional Sabanas,14,31,31,4,0,Caterpillar,Centaur 40,2
gas_flows_1,2023-01-03,3,Surtigas,CE6213,BALLE,"Manaure, LAG",Mañana,-4,false,,BAQ,"Barranquilla, ATL",47,,422,Regional Sabanas,1,17,9,16,3,Siemens,C15,23
gas_flows_1,2023-01-04,4,Gases de la Guajira,CE7129,BALLE,"Manaure, LAG",Noche,47,true,,CTG,"Cartagena, BOL",55,,174,ductos varios,2,1,27,3,14,Solar Turbines,Centaur 40,22
gas_flows_1,2023-01-05,5,Gases del Caribe,CE1202,BALLE,"Manaure, LAG",Noche,7,true,,MAM,"Cartagena, BOL",27,,135,ductos varios,3,3,9,0,5,Caterpillar,C15,20
gas_flows_1,2023-01-06,6,Surtigas,CE3125,BALLE,"Manaure, LAG",Tarde,46,true,,VDP,"Valledupar, CES",73,,248,Ramal industrial,6,1,17,22,3,Solar Turbines,Mars 100,17
gas_flows_1,2023-01-07,7,Gases de la Guajira,CE2768,JOBO,"Sahagún, COR",Madrugada,-7,false,,CTG,"Cartagena, BOL",76,,274,Ramal industrial,6,1,23,12,14,Caterpillar,C15,29
gas_flows_1,2023-01-08,1,Gasnacer,CE5750,BALLE,"Manaure, LAG",Tarde,12,true,,BAQ,"Barranquilla, ATL",76,,87,troncal norte,23,25,4,0,17,Solar Turbines,Mars 100,17
gas_flows_1,2023-01-09,2,Efigas,CE7832,JOBO,"Sahagún, COR",Noche,43,true,,STM,"Santa Marta, MAG",61,,656,ductos varios,0,17,27,15,7,Solar Turbines,Mars 100,15
gas_flows_1,2023-01-10,3,Surtigas,CE3649,BALLE,"Manaure, LAG",Noche,12,true,,STM,"Santa Marta, MAG",36,,306,Regional Sabanas,13,0,19,12,0,GE Oil & Gas,C15,11
gas_flows_1,2023-01-11,4,Gasnacer,CE6253,BALLE,"Manaure, LAG",Mañana,63,true,,VDP,"Valledupar, CES",27,,183,Troncal principal,0,11,0,1,15,Solar Turbines,Centaur 40,10
gas_flows_1,2023-01-12,5,Gases del Caribe,CE6321,BALLE,"Manaure, LAG",Tarde,-5,false,,CTG,"Cartagena, BOL",107,,476,ductos varios,2,14,22,30,15,GE Oil & Gas,Taurus 60,19
gas_flows_1,2023-01-13,6,Surtigas,CE0249,JOBO,"Sahagún, COR",Tarde,6,true,,RIO,"Riohacha, LAG",46,,441,troncal norte,13,1,0,16,7,Siemens,Taurus 60,10
gas_flows_1,2023-01-14,7,Efigas,CE4255,JOBO,"Sahagún, COR",Tarde,1,true,,SIN,"Sincelejo, SUC",128,,307,ductos varios,16,34,35,1,0,Caterpillar,Mars 100,21
gas_flows_1,2023-01-15,1,Surtigas,CE1620,JOBO,"Sahagún, COR",Tarde,11,true,,MAM,"Cartagena, BOL",102,,273,RAMAL urbano,15,1,28,18,15,GE Oil & Gas,Taurus 60,4
gas_flows_1,2023-01-16,2,Gasnacer,CE2433,BALLE,"Manaure, LAG",Madrugada,19,true,,SIN,"Sincelejo, SUC",31,,159,Regional Sabanas,0,0,0,8,32,Solar Turbines,Centaur 40,2
gas_flows_1,2023-01-17,3,Gasnacer,CE0977,BALLE,"Manaure, LAG",Tarde,2,true,,SIN,"Sincelejo, SUC",50,,569,ductos varios,0,0,27,1,18,Siemens,Centaur 40,2
gas_flows_1,2023-01-18,4,Gases del Caribe,CE6227,JOBO,"Sahagún, COR",Madrugada,34,true,,MAM,"Cartagena, BOL",81,,392,Ramal industrial,3,29,26,1,4,Siemens,C15,14
gas_flows_1,2023-01-19,5,Gases de la Guajira,CE3468,JOBO,"Sahagún, COR",Noche,-14,false,,BAQ,"Barranquilla, ATL",24,,133,RAMAL urbano,0,3,1,8,7,GE Oil & Gas,Taurus 60,27
gas_flows_1,2023-01-20,6,Efigas,CE1138,BALLE,"Manaure, LAG",Mañana,22,true,,STM,"Santa Marta, MAG",29,,237,Ramal industrial,4,12,8,3,5,GE Oil & Gas,C15,20
gas_flows_1,2023-01-21,7,Gasnacer,CE8388,BALLE,"Manaure, LAG",Mañana,-12,false,,RIO,"Riohacha, LAG",37,,180,RAMAL urbano,3,9,9,1,8,Siemens,Mars 100,14
gas_flows_1,2023-01-22,1,Gasnacer,CE5138,JOBO,"Sahagún, COR",Noche,-10,false,,RIO,"Riohacha, LAG",57,,416,regional sur,1,12,6,1,32,GE Oil & Gas,Taurus 60,11
gas_flows_1,2023-01-23,2,Efigas,CE1653,JOBO,"Sahagún, COR",Tarde,9,true,,MTR,"Montería, COR",52,,162,troncal norte,8,3,12,12,23,Caterpillar,Mars 100,12
gas_flows_1,2023-01-24,3,Efigas,CE5337,BALLE,"Manaure, LAG",Noche,35,true,,SIN,"Sincelejo, SUC",39,,187,regional sur,4,10,21,5,15,Siemens,Taurus 60,2
gas_flows_1,2023-01-25,4,Gases de la Guajira,CE6204,JOBO,"Sahagún, COR",Noche,-6,false,,SIN,"Sincelejo, SUC",41,,615,troncal norte,1,25,2,6,1,Siemens,Mars 100,10
gas_flows_1,2023-01-26,5,Efigas,CE3599,BALLE,"Manaure, LAG",Noche,17,true,,VDP,"Valledupar, CES",94,,205,Troncal principal,11,13,15,6,23,Siemens,Taurus 60,12
gas_flows_1,2023-01-27,6,Efigas,CE7026,BALLE,"Manaure, LAG",Madrugada,1,true,,STM,"Santa Marta, MAG",39,,78,Ramal industrial,7,7,7,3,6,GE Oil & Gas,Taurus 60,7
gas_flows_1,2023-01-28,7,Surtigas,CE8869,JOBO,"Sahagún, COR",Mañana,53,true,,RIO,"Riohacha, LAG",83,,241,Ramal industrial,5,8,32,5,22,Solar Turbines,C15,20
gas_flows_1,2023-01-29,1,Efigas,CE6726,BALLE,"Manaure, LAG",Noche,-9,false,,BAQ,"Barranquilla, ATL",24,,93,Regional Sabanas,9,2,13,6,0,Siemens,C15,11
gas_flows_1,2023-01-30,2,Surtigas,CE3604,JOBO,"Sahagún, COR",Tarde,1,true,,SIN,"Sincelejo, SUC",80,,658,Regional Sabanas,16,23,1,10,26,GE Oil & Gas,Centaur 40,11
gas_flows_1,2023-01-31,3,Gases del Caribe,CE1,JOBO,"Sahagún, COR",Tarde,23,true,,RIO,"Riohacha, LAG",64,,380,Regional Sabanas,9,0,8,12,20,Caterpillar,Mars 100,0
gas_flows_2,2023-02-01,4,Efigas,CE5001,BALLE,"Manaure, LAG",Noche,-6,false,,STM,"Santa Marta, MAG",56,,406,regional sur,35,14,3,1,0,Caterpillar,Centaur 40,24
gas_flows_2,2023-02-02,5,Surtigas,CE6305,BALLE,"Manaure, LAG",Tarde,49,true,,MAM,"Cartagena, BOL",13,,614,Ramal industrial,2,0,0,12,1,Solar Turbines,Centaur 40,13
gas_flows_2,2023-02-03,6,Gasnacer,CE6920,JOBO,"Sahagún, COR",Noche,-3,false,,STM,"Santa Marta, MAG",19,,636,Regional Sabanas,14,1,8,1,0,Caterpillar,Centaur 40,15
gas_flows_2,2023-02-04,7,Gases del Caribe,CE3409,BALLE,"Manaure, LAG",Madrugada,26,true,,SIN,"Sincelejo, SUC",57,,404,Ramal industrial,3,8,2,21,4,Caterpillar,Centaur 40,9
gas_flows_2,2023-02-05,1,Gasnacer,CE1262,JOBO,"Sahagún, COR",Mañana,9,true,,RIO,"Riohacha, LAG",44,,79,troncal norte,4,10,9,1,9,Solar Turbines,C15,7
gas_flows_2,2023-02-06,2,Gasnacer,CE6639,BALLE,"Manaure, LAG",Noche,59,true,,MTR,"Montería, COR",43,,609,ductos varios,26,3,6,6,9,Caterpillar,C15,22
gas_flows_2,2023-02-07,3,Gasnacer,CE4094,JOBO,"Sahagún, COR",Tarde,-2,false,,VDP,"Valledupar, CES",79,,411,ductos varios,14,7,9,2,25,Caterpillar,Taurus 60,26
gas_flows_2,2023-02-08,4,Gases del Caribe,CE0889,BALLE,"Manaure, LAG",Tarde,3,true,,BAQ,"Barranquilla, ATL",61,,634,troncal norte,5,22,27,5,5,GE Oil & Gas,Centaur 40,4
gas_flows_2,2023-02-09,5,Efigas,CE1725,BALLE,"Manaure, LAG",Madrugada,51,true,,MAM,"Cartagena, BOL",81,,566,RAMAL urbano,19,0,4,11,31,Siemens,Mars 100,4
gas_flows_2,2023-02-10,6,Surtigas,CE1570,BALLE,"Manaure, LAG",Tarde,49,true,,MAM,"Cartagena, BOL",108,,615,regional sur,10,14,7,27,29,Siemens,C15,12
